code_insee,nom_commune,maire_prenom,maire_nom,date_naissance,age_au_1er_tour_2026,part_65_plus_2021,part_moins_20_2021,strate,mediane_niveau_vie_2021,mediane_strate_niveau_vie,ecart_niveau_vie_vs_strate,categorie_niveau_vie,phrase_niveau_vie,departement,departement_code
62696,Reclinghem,Joël,ROLIN,16/07/1960,65.0,29.36,37.45,< 500 hab,20890.0,22370.0,-1480.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20890 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62697,Récourt,Danièle,DELANNOY,07/02/1957,69.0,13.79,31.42,< 500 hab,21900.0,22370.0,-470.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21900 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62698,Recques-Sur-Course,Maryse,JUMEZ,12/08/1956,69.0,21.05,26.69,< 500 hab,24880.0,22370.0,2510.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24880 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62699,Recques-Sur-Hem,Gérard,LOUGUET,19/07/1949,76.0,17.32,26.51,500-1999 hab,22730.0,23000.0,-270.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22730 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62700,Regnauville,Jean-Michel,CRUPPE,24/09/1950,75.0,17.33,31.68,< 500 hab,20740.0,22370.0,-1630.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20740 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62701,Rely,Jean-Marie,MACKE,02/07/1952,73.0,23.17,34.4,< 500 hab,22680.0,22370.0,310.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22680 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62702,Remilly-Wirquin,Paule,ROLLAND,29/12/1951,74.0,17.63,28.32,< 500 hab,22670.0,22370.0,300.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22670 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62703,Rémy,Annick,DANEL,20/10/1953,72.0,8.62,41.63,< 500 hab,24200.0,22370.0,1830.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24200 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62704,Renty,Jean-Marc,FINDINIER,17/08/1964,61.0,18.83,37.5,500-1999 hab,21750.0,23000.0,-1250.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21750 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62705,Rety,Patrick,BERNARD,08/03/1957,69.0,17.29,38.61,2000-3499 hab,20130.0,22735.0,-2605.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20130 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62706,Richebourg,Jérôme,DEMULIER,23/05/1973,52.0,19.48,30.79,2000-3499 hab,26110.0,22735.0,3375.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26110 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62708,Riencourt-Lès-Bapaume,Jean-Luc,DESCAMPS,09/04/1961,64.0,15.62,28.12,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Pas-de-Calais,62
62709,Riencourt-Lès-Cagnicourt,Gérard,CRUTEL,16/03/1952,73.0,15.77,29.23,< 500 hab,24650.0,22370.0,2280.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24650 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62710,Rimboval,Nicolas,PICHONNIER,08/04/1976,49.0,16.57,33.15,< 500 hab,21030.0,22370.0,-1340.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21030 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62711,Rinxent,Nicolas,LOEUILLET,18/10/1984,41.0,17.2,33.7,2000-3499 hab,20320.0,22735.0,-2415.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20320 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62712,Rivière,Gabriel,BERTEIN,07/11/1958,67.0,22.96,27.45,500-1999 hab,26800.0,23000.0,3800.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26800 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62713,Robecq,Hervé,DEROUBAIX,24/11/1970,55.0,17.93,35.04,500-1999 hab,24290.0,23000.0,1290.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24290 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62714,Roclincourt,Thierry,MOULIN,10/09/1964,61.0,26.82,25.03,500-1999 hab,26840.0,23000.0,3840.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26840 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62715,Rocquigny,Romain,VAN CAENEGHEM,11/03/1986,40.0,17.49,28.9,< 500 hab,20470.0,22370.0,-1900.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20470 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62716,Rodelinghem,Guy,VASSEUR,13/06/1959,66.0,19.44,37.41,500-1999 hab,22060.0,23000.0,-940.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22060 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62717,Roëllecourt,Alain,BERTHE,12/10/1962,63.0,24.85,22.7,500-1999 hab,22430.0,23000.0,-570.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22430 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62718,Roeux,Fabrice,DELABROYE,07/07/1975,50.0,14.01,30.26,500-1999 hab,23670.0,23000.0,670.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23670 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62719,Rollancourt,Alain,CARLIER,12/01/1965,61.0,32.12,28.47,< 500 hab,20450.0,22370.0,-1920.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20450 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62720,Rombly,Jasmine,LOISON,05/05/1958,67.0,31.03,31.03,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Pas-de-Calais,62
62721,Roquetoire,Véronique,BOIDIN,02/07/1964,61.0,18.7,31.94,500-1999 hab,22360.0,23000.0,-640.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22360 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62722,Rougefay,Olivier,HUCHETTE,06/08/1965,60.0,26.32,0.0,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Pas-de-Calais,62
62723,Roussent,Régis,SEINE,22/05/1950,75.0,19.48,45.45,< 500 hab,20620.0,22370.0,-1750.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20620 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62724,Rouvroy,Valérie,CUVILLIER,20/02/1969,57.0,17.78,35.5,5000-9999 hab,18100.0,20460.0,-2360.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18100 €, plus faible que la moyenne de la strate (20460 € pour la strate).",Pas-de-Calais,62
62725,Royon,Jean-Marie,CORNUEL,13/05/1956,69.0,34.92,47.62,< 500 hab,19870.0,22370.0,-2500.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19870 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62726,Ruisseauville,Serge,POUTHE,15/08/1957,68.0,24.52,31.73,< 500 hab,21520.0,22370.0,-850.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21520 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62727,Ruitz,Jean-Pierre,SANSEN,06/02/1953,73.0,24.5,26.63,500-1999 hab,23380.0,23000.0,380.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23380 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62728,Rumaucourt,Didier,DRUBAY,04/12/1962,63.0,19.0,33.86,500-1999 hab,23840.0,23000.0,840.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23840 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62729,Rumilly,Patrick,LAVOGEZ,06/03/1972,54.0,19.25,27.62,< 500 hab,19930.0,22370.0,-2440.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19930 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62730,Ruminghem,Christian,WACSIN,28/08/1965,60.0,14.1,36.96,500-1999 hab,22130.0,23000.0,-870.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22130 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62731,Ruyaulcourt,Daniel,BEDU,10/03/1948,78.0,25.65,30.48,< 500 hab,20980.0,22370.0,-1390.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20980 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62732,Sachin,Dominique,GAROT,19/05/1965,60.0,18.77,38.77,< 500 hab,23770.0,22370.0,1400.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23770 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62733,Sailly-Au-Bois,Georgette,ANDRIEU MIKOLAJCZAK,04/07/1946,79.0,19.09,42.39,< 500 hab,20260.0,22370.0,-2110.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20260 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62734,Sailly-En-Ostrevent,Serge,MAZINGUE,23/03/1955,70.0,19.7,37.01,500-1999 hab,25410.0,23000.0,2410.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25410 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62735,Sailly-Labourse,Dominique,HENNEBELLE,20/12/1956,69.0,15.44,33.12,2000-3499 hab,20990.0,22735.0,-1745.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20990 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62736,Sailly-Sur-La-Lys,Jean-Claude,THOREZ,14/04/1954,71.0,22.04,28.33,3500-4999 hab,25570.0,21515.0,4055.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25570 €, plus élevé que la moyenne de la strate (21515 € pour la strate).",Pas-de-Calais,62
62737,Sains-En-Gohelle,Alain,DUBREUCQ,27/07/1951,74.0,15.19,31.21,5000-9999 hab,19920.0,20460.0,-540.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 19920 €, proche de la moyenne de la strate (20460 € pour la strate).",Pas-de-Calais,62
62738,Sains-Lès-Fressin,Jean Paul,BOQUET,01/08/1954,71.0,23.16,28.81,< 500 hab,18480.0,22370.0,-3890.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18480 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62739,Sains-Lès-Marquion,Guy,DE SAINT AUBERT,16/12/1952,73.0,15.58,34.27,< 500 hab,22270.0,22370.0,-100.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22270 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62740,Sains-Lès-Pernes,Pauline,BOËTE,23/06/1986,39.0,16.0,43.38,< 500 hab,22540.0,22370.0,170.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22540 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62741,Saint-Amand,Jean-Louis,LEBAS,27/07/1957,68.0,17.92,22.64,< 500 hab,22120.0,22370.0,-250.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22120 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62742,Saint-Aubin,Daniel,THILLIEZ,31/03/1954,71.0,24.24,18.94,< 500 hab,29010.0,22370.0,6640.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 29010 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62744,Sainte-Catherine,Alain,VAN GHELDER,09/02/1951,75.0,23.72,32.58,3500-4999 hab,26350.0,21515.0,4835.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26350 €, plus élevé que la moyenne de la strate (21515 € pour la strate).",Pas-de-Calais,62
62745,Saint-Denoeux,Irénée,THERRY,11/02/1985,41.0,24.53,36.48,< 500 hab,20770.0,22370.0,-1600.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20770 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62746,Saint-Etienne-Au-Mont,Brigitte,PASSEBOSC,22/03/1954,71.0,16.02,33.31,5000-9999 hab,20630.0,20460.0,170.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 20630 €, proche de la moyenne de la strate (20460 € pour la strate).",Pas-de-Calais,62
62747,Saint-Floris,Olivier,DEBAECKER,18/10/1976,49.0,14.76,36.03,500-1999 hab,26350.0,23000.0,3350.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26350 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62748,Saint-Folquin,Yves,ENGRAND,25/12/1949,76.0,17.79,32.51,2000-3499 hab,24620.0,22735.0,1885.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24620 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62749,Saint-Georges,Bruno,LEVEQUE,19/06/1961,64.0,18.75,34.23,< 500 hab,21870.0,22370.0,-500.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21870 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62750,Saint-Hilaire-Cottes,Bernadette,LECOCQ,20/08/1959,66.0,17.63,39.44,500-1999 hab,22070.0,23000.0,-930.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22070 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62751,Saint-Inglevert,Francis,BOUCLET,20/01/1954,72.0,12.7,37.11,500-1999 hab,24800.0,23000.0,1800.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24800 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62752,Saint-Josse,Jean-Claude,DESCHARLES,20/01/1962,64.0,23.52,26.43,500-1999 hab,26000.0,23000.0,3000.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26000 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62753,Saint-Laurent-Blangy,Nicolas,DESFACHELLE,13/07/1969,56.0,19.56,31.65,5000-9999 hab,21570.0,20460.0,1110.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 21570 €, plus élevé que la moyenne de la strate (20460 € pour la strate).",Pas-de-Calais,62
62754,Saint-Léger,Michel,BLONDEL,04/07/1950,75.0,17.48,35.77,500-1999 hab,24370.0,23000.0,1370.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24370 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62755,Saint-Léonard,Gwénaëlle,LOIRE,08/09/1972,53.0,24.72,29.27,2000-3499 hab,22370.0,22735.0,-365.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22370 €, proche de la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62756,Sainte-Marie-Kerque,Carole,DUYTSCHE,15/10/1964,61.0,14.62,35.21,500-1999 hab,22390.0,23000.0,-610.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22390 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62757,Saint-Martin-Lez-Tatinghem,Patrick,TILLIER,12/10/1961,64.0,23.0,28.15,5000-9999 hab,21970.0,20460.0,1510.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 21970 €, plus élevé que la moyenne de la strate (20460 € pour la strate).",Pas-de-Calais,62
62758,Saint-Martin-Boulogne,Raphaël,JULES,02/06/1971,54.0,23.12,28.47,10 000-19 999 hab,21390.0,19710.0,1680.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 21390 €, plus élevé que la moyenne de la strate (19710 € pour la strate).",Pas-de-Calais,62
62759,Saint-Martin-Choquel,Patrick,QUIERTANT,17/06/1976,49.0,20.44,28.22,< 500 hab,22300.0,22370.0,-70.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22300 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62760,Saint-Martin-D'Hardinghem,Bertrand,PRUVOST,24/12/1952,73.0,28.85,26.15,< 500 hab,21700.0,22370.0,-670.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21700 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62761,Saint-Martin-Sur-Cojeul,Dominique,DELATTRE,07/11/1958,67.0,12.56,27.64,< 500 hab,26710.0,22370.0,4340.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26710 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62762,Saint-Michel-Sous-Bois,Rene,LECERF,26/12/1950,75.0,27.59,27.59,< 500 hab,21680.0,22370.0,-690.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21680 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62763,Saint-Michel-Sur-Ternoise,Fabienne,DELIGNIERE,26/07/1965,60.0,31.77,27.32,500-1999 hab,22500.0,23000.0,-500.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22500 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62764,Saint-Nicolas,Alain,CAYET,15/10/1947,78.0,23.58,28.41,3500-4999 hab,20300.0,21515.0,-1215.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20300 €, plus faible que la moyenne de la strate (21515 € pour la strate).",Pas-de-Calais,62
